feedback_id,created_at,channel,account_id,rating,text
FB-00194,2026-01-19 19:17:55,community,ACC-0325,,bug report: the android app takes forever to load. very annoying.
FB-00195,2026-01-19 19:43:04,app_store,ACC-0211,2.0,The app freezes every time I switch calendars on my Samsung phone.
FB-00237,2026-01-20 07:03:34,app_store,ACC-0492,5.0,Great product and the support team is very responsive. Thank you!
FB-00239,2026-01-20 07:17:12,nps_survey,ACC-0529,10.0,"The team availability view is fantastic. Also, dark mode is the only thing missing for me."
FB-00220,2026-01-20 08:10:18,app_store,ACC-0241,2.0,the android app crashes when i open the week view.
FB-00226,2026-01-20 08:26:30,community,ACC-0569,,"Dark mode please, the white screen hurts my eyes. Thnaks!"
FB-00227,2026-01-20 08:35:12,nps_survey,ACC-0020,5.0,"Single sign-on with Google Workspace is a hard requirement for us. Also, I cannot delete a single instance of a repeating event anymore."
FB-00228,2026-01-20 08:37:09,app_store,ACC-0577,3.0,The price increase does not feel justified. Please fix this asap.
FB-00233,2026-01-20 10:44:41,app_store,ACC-0385,2.0,"notification settings are too coarse, it is all or nothing."
FB-00222,2026-01-20 11:04:35,app_store,ACC-0390,4.0,Add a night mode option to the Android app. Thanks!
FB-00240,2026-01-20 11:50:52,app_store,ACC-0418,5.0,Great product and the support team is very responsive. Thank you!
FB-00238,2026-01-20 12:39:46,community,ACC-0358,,Our whole company switched and nobody looked back. Keep up the great work!
FB-00229,2026-01-20 15:04:27,app_store,ACC-0580,3.0,"We live in Slack, getting alerts there would help a lot."
FB-00230,2026-01-20 15:24:04,app_store,ACC-0298,4.0,Please add a Microsoft Teams integration so reminders show up in our channels. Thanks!
FB-00225,2026-01-20 15:30:34,nps_survey,ACC-0271,5.0,Any plans for a dark theme? every other app has one.
FB-00224,2026-01-20 16:43:28,nps_survey,ACC-0209,8.0,Add a night mode option to the iOS app.
FB-00221,2026-01-20 16:52:34,app_store,ACC-0488,1.0,The app hangs for ten seconds before showing my schedule. This is really frustrating.
FB-00232,2026-01-20 17:13:34,app_store,ACC-0448,3.0,"Notification settings are too coarse, it is all or nothing. This is really frustrating."
FB-00219,2026-01-20 18:14:17,support_ticket,ACC-0321,,"Hey there, Our team of 25 people relies on Tempo. It keeps crashing on startup after the last mobile update. - Kate"
FB-00223,2026-01-20 19:07:08,support_ticket,ACC-0349,,"Hi Tempo support, I have been a customer for 9 months. Please add a dark mode. - Lukas"
FB-00234,2026-01-20 19:15:42,nps_survey,ACC-0223,4.0,Every calendar change triggers an email to the whole team.
FB-00235,2026-01-20 19:43:40,community,ACC-0042,,+1 for this: A dashboard showing meeting hours by team would be great. Thanks in advance.
FB-00236,2026-01-20 20:01:08,support_ticket,ACC-0308,,"Hey there, It took me an hour of setup to figure out how to invite my team. Please fix this asap. Best, Deniz"
FB-00231,2026-01-20 21:59:27,app_store,ACC-0507,3.0,I cannot turn off the daily digest emails. Hope this gets fixed soon.
FB-00252,2026-01-21 07:04:59,app_store,ACC-0306,2.0,"no guidance during setup, i did not know where to start. not happy about this."
FB-00253,2026-01-21 07:15:22,community,ACC-0326,,Feedback: Our new hires get lost in the onboarding flow. Hope this gets fixed soon.
FB-00250,2026-01-21 07:43:38,sales_call,ACC-0296,,"Call notes (Green Systems 51): their CTO said ""We need to export meeting data to CSV."" Otherwise very happy with the product."
FB-00242,2026-01-21 08:14:46,nps_survey,ACC-0104,5.0,Plaese add a dark mode.
FB-00255,2026-01-21 08:32:38,community,ACC-0234,,The team availability view is fantastic. Keep up the great work!
FB-00247,2026-01-21 09:16:15,app_store,ACC-0534,2.0,The Pro plan now costs more than tools that do much more. Hope this gets fixed soon.
FB-00241,2026-01-21 09:17:38,app_store,ACC-0063,1.0,the app hangs for ten seconds before showing my schedule. please fix this asap.
FB-00246,2026-01-21 09:45:15,community,ACC-0281,,Pricing feedback: Billing us for inactive seats is unfair. Please fix this asap.
FB-00248,2026-01-21 10:28:16,app_store,ACC-0365,3.0,"We live in Teams, getting alerts there would help a lot. Would really appreciate it."
FB-00249,2026-01-21 11:17:03,sales_call,ACC-0042,,"Call notes (Rapid Analytics 33): the VP of Operations said ""The reminder spam is maikng people ignore Tempo entirely."" Otherwise very happy with the product."
FB-00245,2026-01-21 14:11:50,sales_call,ACC-0208,,"Call notes (Iron Analytics): the head of RevOps said ""Our security team requires SSO with Okta."" Otherwise very happy with the product."
FB-00256,2026-01-21 15:17:18,app_store,ACC-0570,5.0,Great product and the support team is very responsive.
FB-00243,2026-01-21 18:55:03,nps_survey,ACC-0457,5.0,"The bright interface is paniful at night, we need a dark mode."
FB-00254,2026-01-21 18:56:45,community,ACC-0125,,Our whole company switched and nobody looked back. Keep up the great work!
FB-00251,2026-01-21 20:18:53,nps_survey,ACC-0348,7.0,I would like a report of how much time the team spends in meetings.
FB-00244,2026-01-21 21:13:44,app_store,ACC-0439,5.0,"The bright interface is painful at night, we need a dark mode. Would really appreciate it."
FB-00270,2026-01-22 08:02:25,community,ACC-0219,,it took me an hour of setup to figure out how to invite my team. very annoying.
FB-00272,2026-01-22 08:05:57,nps_survey,ACC-0120,0.0,I cannot delete a single instance of a repeating event anymore.
FB-00267,2026-01-22 08:07:37,support_ticket,ACC-0173,,"Hey there, I have been a customer for 6 months. Notification settings are too coarse, it is all or nothing. Not happy about this. Best, Sofia"
FB-00260,2026-01-22 08:47:57,app_store,ACC-0418,4.0,please add a dark mode.
FB-00261,2026-01-22 10:58:11,community,ACC-0576,,"Dark mode please, the white screen hurts my eyes."
FB-00264,2026-01-22 11:47:19,support_ticket,ACC-0192,,"Hi team, Our team of 40 people relies on Tempo. A Slack bot that posts the daily agenda would be amazing. Best, Sofia"
FB-00263,2026-01-22 12:03:48,support_ticket,ACC-0137,,"Tempo is central to how we plan our week. We are considering switching because Tempo got too pricey. Thanks, Chen"
FB-00257,2026-01-22 12:32:18,support_ticket,ACC-0013,,"Hello, I have been a customer for 18 months. The app hangs for ten seconds before showing my schedule. Please fix this asap. Best, Sofia"
FB-00266,2026-01-22 12:44:39,nps_survey,ACC-0237,7.0,"An integration with Slack is the main thing missing for our team. Also, missing SSO support is a blocker in our procurement review."
FB-00258,2026-01-22 13:02:51,nps_survey,ACC-0517,3.0,Scrolling the calendar on iOS is laggy and slow.
FB-00262,2026-01-22 13:11:32,app_store,ACC-0058,5.0,Add a night mode option to the mobile app. Thanks in advance.
FB-00265,2026-01-22 14:57:52,nps_survey,ACC-0298,5.0,Set my Microsoft Teams status automatically when I am in a meeting.
FB-00273,2026-01-22 15:39:08,support_ticket,ACC-0156,,"Hi Tempo support, The new recurring event editor will not let me set custom repeats. Very annoying."
FB-00269,2026-01-22 17:36:55,community,ACC-0404,,"Small thing, but Setting up the workspace was confusing. Please fix this asap."
FB-00268,2026-01-22 17:46:21,app_store,ACC-0337,1.0,Onboarding is confusing for anyone who is not technical. Please fix this asap.
FB-00271,2026-01-22 20:27:16,app_store,ACC-0164,2.0,"no guidance during setup, i did not know whree to start. this is really frustrating."
FB-00259,2026-01-22 20:30:37,community,ACC-0090,,Feature request: I would honestly pay extra for a dark mode. Thanks in advance.
FB-00274,2026-01-22 21:11:50,nps_survey,ACC-0397,8.0,Great product and the support team is very responsive.
FB-00286,2026-01-23 08:21:47,support_ticket,ACC-0050,,"Hello, Tempo is central to how we plan our week. Setting up the workspace was confusing. Also, paying per seat makes no sense for occasional users. Please fix this asap. - Amara"
FB-00288,2026-01-23 08:31:17,support_ticket,ACC-0274,,"Hi Tempo support, Our team of 80 people relies on Tmepo. Best scheduling tool we have used. Keep up the great work! Best, Priya"
FB-00282,2026-01-23 08:50:00,support_ticket,ACC-0201,,"Hi Tempo support, I have been a customer for 18 months. The price increase does not feel justified. Not happy about this. Best, Priya"
FB-00289,2026-01-23 09:11:57,nps_survey,ACC-0592,8.0,The booking links alone are worth it.
FB-00284,2026-01-23 09:21:17,app_store,ACC-0159,5.0,Can you connect Tempo with Slack for meeting links. Thanks!
FB-00277,2026-01-23 09:47:01,support_ticket,ACC-0105,,"Hi Tempo support, I have been a customer for 6 months. It keeps crashing on startup after the last Android update. Also, way too many email notifications, I am drowning in reminders. Not happy about this. - Amara"
FB-00278,2026-01-23 11:12:39,support_ticket,ACC-0534,,"Hello, The app hangs for ten seconds before showing my schedule."
FB-00287,2026-01-23 11:40:49,support_ticket,ACC-0491,,"Hello, We use Tempo every day. The repeat every other week option is broken. Hope this gets fixed soon. Thanks, Maria"
FB-00290,2026-01-23 12:02:11,app_store,ACC-0540,4.0,Super clean interface and very intuitive.
FB-00283,2026-01-23 12:45:49,app_store,ACC-0435,4.0,Can you connect Tempo with Slack for meeting links. Is this on the roadmap?
FB-00291,2026-01-23 13:53:45,app_store,ACC-0014,5.0,Best scheduling tool we have used.
FB-00279,2026-01-23 14:11:44,app_store,ACC-0458,5.0,Dark mode is the only tihng missing for me. Is this on the roadmap?
FB-00275,2026-01-23 16:49:46,app_store,ACC-0280,1.0,The Android app takes forever to load. Not happy about this.
FB-00285,2026-01-23 17:33:26,community,ACC-0561,,the onboarding never explains the difference between workspaces and teams. very annoying.
FB-00281,2026-01-23 18:25:28,sales_call,ACC-0020,,"Call notes (Urban Capital): the office manager said ""Please add SCIM provisioning so IT can manage users from Okta."" Expansion to 5 more seats depends on this."
FB-00280,2026-01-23 19:49:54,app_store,ACC-0500,3.0,"the bright intreface is painful at night, we need a dark mode."
FB-00276,2026-01-23 20:36:52,support_ticket,ACC-0035,,"Hey there, I have been a customer for 6 months. The app freezes every time I switch calendars on my iPhone. Very annoying. Best, Priya"
FB-00299,2026-01-24 09:18:43,support_ticket,ACC-0574,,"Hello, Love how easy it is to find a time that works for everyone. - Lukas"
FB-00293,2026-01-24 12:45:25,support_ticket,ACC-0534,,"Hi Tempo support, We use Tempo every day. Would love a dark theme for late night planning. Is this on the roadmap? Thanks, Amara"
FB-00294,2026-01-24 14:58:46,app_store,ACC-0504,4.0,Please follow the system dark theme on Android.
FB-00297,2026-01-24 16:33:21,support_ticket,ACC-0552,,"Hi team, Our team of 150 people relies on Tempo. Please add a Teams integration so rmeinders show up in our channels. Thanks!"
FB-00292,2026-01-24 19:15:12,app_store,ACC-0350,1.0,the mobile app drains my battery.
FB-00296,2026-01-24 19:56:49,sales_call,ACC-0557,,"Call notes (Harbor Foods 44): the IT director said ""Single sign-on with Azure AD is a hard requirement for us."""
FB-00298,2026-01-24 20:17:16,support_ticket,ACC-0582,,Please add an API endpoint for exporting events. Would really appreciate it. - Jonas
FB-00295,2026-01-24 21:17:35,support_ticket,ACC-0209,,"Hi team, Dark mode please, the white screen hurts my eyes. Thanks, Omar"
FB-00300,2026-01-25 07:00:29,community,ACC-0236,,The app hangs for ten seconds before showing my schedule. Hope this gets fixed soon.
FB-00308,2026-01-25 08:04:59,support_ticket,ACC-0347,,Super clean interface and very intuitive. Five stars.
FB-00304,2026-01-25 09:46:17,support_ticket,ACC-0074,,"Hello, Events shift by an hour after daylight saving time. Hope this gets fixed soon. Best, Jonas"
FB-00306,2026-01-25 10:03:42,app_store,ACC-0549,5.0,A Slack bot that posts the daily agenda would be amazing. Thanks in advance.
FB-00307,2026-01-25 15:07:56,support_ticket,ACC-0410,,"Hello, Our new hires get lost in the onboarding flow. - Lukas"
FB-00303,2026-01-25 16:38:16,sales_call,ACC-0069,,"Call notes (Bold Labs): the IT director said ""We need SAML single sign-on before we can roll out to more teams."""
FB-00301,2026-01-25 20:28:15,nps_survey,ACC-0333,7.0,Any plans for a dark theme? every other app has one.
FB-00305,2026-01-25 20:33:37,community,ACC-0178,,"+1 for this: we live in microsoft teams, getting alerts there would help a lot."
FB-00302,2026-01-25 21:25:03,sales_call,ACC-0020,,"Call notes (Ubran Capital): the office manager said ""We need SAML single sign-on before we can roll out to more teams."""
FB-00319,2026-01-26 07:51:58,support_ticket,ACC-0593,,"Hi team, We use Tempo every day. Our whole company switched and nobody looked back. - Sofia"
FB-00311,2026-01-26 10:08:58,sales_call,ACC-0077,,"Call notes (Iron Partners 31): the office manager said ""Any plans for a dark theme? every other app has one."" Otherwise very happy with the product."
FB-00309,2026-01-26 11:40:21,app_store,ACC-0273,1.0,Two-way sync with Google Calendar is broken and changes take hours to appear. Very annoying.
FB-00315,2026-01-26 12:03:21,app_store,ACC-0225,3.0,Please add a Slack integration so reminders show up in our channels. Would really appreciate it.
FB-00317,2026-01-26 12:52:03,sales_call,ACC-0039,,"Call notes (Iron Analytics 92): the office manager said ""Way too many email notifications, I am drowning in reminders."" They mentioned evaluating competitors."
FB-00318,2026-01-26 13:48:45,app_store,ACC-0021,2.0,The setup wizard skipped steps and left my workspace half configured. This is really frustrating.
FB-00314,2026-01-26 14:19:55,support_ticket,ACC-0017,,"Hey there, There is no way to see two time zones side by side when scheduling. Very annoying. Thanks, Sofia"
FB-00310,2026-01-26 16:42:44,app_store,ACC-0423,2.0,The app freezes every time I switch calendars on my Pixel. This is really frustrating.
FB-00312,2026-01-26 17:28:42,sales_call,ACC-0085,,"Call notes (Rapid Labs): the office manager said ""IT wants to manage access through Google Workspace, is SSO on the roadmap."" Otherwise very happy with the product."
FB-00313,2026-01-26 17:45:13,nps_survey,ACC-0457,0.0,The new per-seat price is too expensive for a smlal team.
FB-00316,2026-01-26 20:09:32,community,ACC-0512,,An integration with Microsoft Teams is the main thing missing for our team. Is this on the roadmap?
FB-00324,2026-01-27 08:53:53,sales_call,ACC-0357,,"Call notes (Clear Logistics 11): the head of RevOps said ""Offboarding users by hand is a compliance risk, we need SCIM."" Renewal is in 3 weeks."
FB-00331,2026-01-27 10:33:28,sales_call,ACC-0369,,"Call notes (Urban Logistics 25): the head of RevOps said ""We need to export meeting data to CSV."" They mentioned evaluating competitors."
FB-00320,2026-01-27 11:24:48,support_ticket,ACC-0214,,The app hangs for ten seconds before showing my schedule. Very annoying. - Deniz
